id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10426936,"888 # 3, MGM, 2 Bedroom 3 Bath Balcony Suite.",12018637,888,,Unincorporated Areas,36.10851,-115.16518,Hotel room,493,1,9,2017-11-25,0.16,255,66
10432070,420/Dog friendly (Rm2),41387945,Tony,,City of Las Vegas,36.18793,-115.2529,Private room,35,2,68,2020-09-29,1.28,1,72
10435453,1 Bedroom ★ Pools | Hot Tubs | Free Shuttle,43782388,ResortShare2,,Unincorporated Areas,36.10766,-115.16151,Entire home/apt,87,2,55,2020-01-23,0.97,32,346
10451991,"LasVegas2,beautiful 2bdrm resort condo",3275373,Leanne,,Unincorporated Areas,36.03779,-115.17271,Entire home/apt,350,1,1,2019-11-10,0.09,9,365
10454842,TallCeilings-SunnyWindows Upgraded Home w/Spa,53821687,Oscar,,Unincorporated Areas,36.04523,-115.14455,Entire home/apt,247,1,82,2020-09-28,1.53,4,331
10455222,Sunny Vegas Nook,14654782,George,,Unincorporated Areas,36.08932,-115.11573,Entire home/apt,137,1,93,2020-10-05,3.32,2,339
10549482,Two Bdrm Lazy River Rendezvous,5634859,Sally,,Unincorporated Areas,36.03446,-115.17432,Entire home/apt,293,1,0,,,2,217
10585762,A003 - NO RSRT FEE | 5 HOT TUBS | POOL | FREE WIFI,11256923,One Homes,,Unincorporated Areas,36.11872,-115.16223,Entire home/apt,245,2,45,2020-07-19,0.79,30,357
10586653,Las Vegas| Convention Center- FOR 6,11256923,One Homes,,Unincorporated Areas,36.14076,-115.15306,Entire home/apt,199,2,0,,,30,348
10599151,Vegas Sizzle and Family-Friendly,7558719,Cynthia,,Unincorporated Areas,36.10733,-115.16049,Entire home/apt,166,2,44,2020-02-10,0.79,2,325
10637653,Quiet place to rest after having fun in Vegas,54921947,Renato,,City of Las Vegas,36.23028,-115.24244,Private room,33,1,8,2020-09-29,0.69,4,359
10660070,"Comfort done with style,  $1799 per month",50588226,Alicia,,Unincorporated Areas,36.12341,-115.07002,Entire home/apt,59,30,11,2020-07-06,0.32,1,91
10676244,3bd/2.5ba Vegas Oasis,55147574,Steve,,City of Las Vegas,36.20934,-115.23418,Entire home/apt,99,31,12,2019-06-23,0.22,1,210
10725151,Wyndham Grand Desert Resort * 1BR,23366133,Rob & Julia,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,207,2,3,2018-05-22,0.06,7,365
10732657,Downtown 2 Bdrm. Apt. Walk & Bike Everywhere,2350302,Kristiana,,City of Las Vegas,36.16182,-115.13303,Entire home/apt,55,31,14,2020-09-12,0.27,4,271
